#,Player,GP,GS,Minutes,Minutes,FG,FG,FG,3PT,3PT,3PT,FT,FT,FT,Scoring,Scoring,Rebounds,Rebounds,Rebounds,Rebounds,PF,AST,TO,STL,BLK,Bio Link
#,Player,GP,GS,TOT,AVG,FGM,FGA,FG%,3PT,3PTA,3PT%,FTM,FTA,FT%,PTS,AVG,OFF,DEF,TOT,AVG,PF,AST,TO,STL,BLK,Bio Link
10,"Napolitano, Maria  10 Napolitano, Maria",29,26.0,707,24.4,100,291,0.344,53,159,0.333,56,71,0.789,309,10.7,18,70,88,3.0,63,46,41,44,8,View Bio
04,"Strautmane, Paula  04 Strautmane, Paula",34,30.0,724,21.3,117,242,0.483,16,35,0.457,50,70,0.714,300,8.8,94,109,203,6.0,131,63,68,36,49,View Bio
13,"Shewan, Sarah  13 Shewan, Sarah",34,7.0,693,20.4,107,267,0.401,17,70,0.243,69,97,0.711,300,8.8,55,98,153,4.5,46,46,62,30,24,View Bio
25,"McClure, Aryn  25 McClure, Aryn",34,25.0,861,25.3,117,256,0.457,0,8,0.0,57,99,0.576,291,8.6,72,159,231,6.8,103,69,65,43,54,View Bio
03,"Martucci, Adily  03 Martucci, Adily",33,10.0,761,23.1,98,270,0.363,30,113,0.265,35,52,0.673,261,7.9,23,60,83,2.5,71,44,45,40,20,View Bio
35,"Manz, Morgan  35 Manz, Morgan",31,3.0,595,19.2,68,144,0.472,37,82,0.451,30,39,0.769,203,6.5,37,70,107,3.5,45,47,27,19,13,View Bio
05,"Fabbri, Carly  05 Fabbri, Carly",34,27.0,848,24.9,68,200,0.34,52,143,0.364,26,35,0.743,214,6.3,17,68,85,2.5,49,89,40,40,3,View Bio
22,"Johnson, Brittany  22 Johnson, Brittany",34,28.0,598,17.6,48,147,0.327,9,48,0.188,52,88,0.591,157,4.6,57,53,110,3.2,70,27,44,28,14,View Bio
23,"Martin, Brittany  23 Martin, Brittany",34,5.0,559,16.4,38,135,0.281,16,59,0.271,43,61,0.705,135,4.0,6,40,46,1.4,26,59,67,13,0,View Bio
11,"Thornton, Edel  11 Thornton, Edel",17,5.0,214,12.6,19,48,0.396,9,24,0.375,9,15,0.6,56,3.3,5,21,26,1.5,12,19,21,12,0,View Bio
12,"Carroll, Katie  12 Carroll, Katie",18,4.0,235,13.1,12,35,0.343,3,7,0.429,12,17,0.706,39,2.2,20,24,44,2.4,26,10,13,13,2,View Bio
02,"Webster, Tiffany  02 Webster, Tiffany",11,0.0,32,2.9,6,12,0.5,0,0,0.0,7,10,0.7,19,1.7,2,5,7,0.6,6,2,3,2,0,View Bio
34,"Ingram, Shahara  34 Ingram, Shahara",9,0.0,23,2.6,4,9,0.444,2,2,1.0,0,0,0.0,10,1.1,0,1,1,0.1,1,2,2,0,0,View Bio
TM,Team  TM Team,34,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,58,53,111,3.3,1,0,9,0,0,
,Total,34,,6850,201.5,802,2056,0.39,244,750,0.325,446,654,0.682,2294,67.47,464,831,1295,38.1,650,523,507,320,187,
,Opponents,34,,6851,201.5,697,1883,0.37,160,552,0.29,441,626,0.704,1995,58.68,433,877,1310,38.5,673,424,670,254,102,
