Player Number,Player,GP,GS,Minutes TOT,Minutes AVG,FG FGM,FG FGA,FG FG%,3PT,3PT 3PTA,3PT 3PT%,FT FTM,FT FTA,FT FT%,Scoring PTS,Scoring AVG,Rebounds OFF,Rebounds DEF,Rebounds TOT,Rebounds AVG,PF,AST,TO,STL,BLK
,Total,31,,6225,200.8,641,1739,0.369,161,541,0.298,301,468,0.643,1744,56.26,311,753,1064,34.3,555,318,561,272,118
,Opponents,31,,6225,200.8,725,1820,0.398,194,623,0.311,373,522,0.715,2017,65.06,391,857,1248,40.3,496,456,541,269,75
