Player Number,Player,GP,GS,Minutes TOT,Minutes AVG,FG FGM,FG FGA,FG FG%,3PT,3PT 3PTA,3PT 3PT%,FT FTM,FT FTA,FT FT%,Scoring PTS,Scoring AVG,Rebounds OFF,Rebounds DEF,Rebounds TOT,Rebounds AVG,PF,AST,TO,STL,BLK
03,Erin Kerner,1,1.0,18,18.0,8,12,0.667,2,5,0.4,3,3,1.0,21,21.0,0,1,1,1.0,3,3,4,2,1
23,Mandy Pennewell,1,1.0,30,30.0,6,16,0.375,1,4,0.25,7,9,0.778,20,20.0,3,4,7,7.0,1,3,1,0,0
10,Brianna Rooney,1,1.0,20,20.0,4,8,0.5,1,4,0.25,4,4,1.0,13,13.0,1,1,2,2.0,3,3,1,4,0
21,Monique Lee,1,1.0,25,25.0,4,9,0.444,0,0,0.0,4,6,0.667,12,12.0,3,6,9,9.0,3,2,4,4,1
31,Courtney Kaminski,1,0.0,13,13.0,1,4,0.25,0,0,0.0,4,6,0.667,6,6.0,1,2,3,3.0,2,0,0,0,0
14,Amber Anderson,1,0.0,10,10.0,1,4,0.25,1,2,0.5,1,2,0.5,4,4.0,3,4,7,7.0,2,0,1,0,0
22,Krystal Lazos,1,0.0,18,18.0,0,2,0.0,0,0,0.0,3,4,0.75,3,3.0,3,4,7,7.0,1,1,1,0,0
15,Nicole Duperron,1,1.0,17,17.0,1,2,0.5,0,0,0.0,0,1,0.0,2,2.0,2,2,4,4.0,3,3,0,3,2
24,Ashley Adams,1,0.0,5,5.0,0,1,0.0,0,0,0.0,2,4,0.5,2,2.0,2,2,4,4.0,1,0,0,0,1
33,Kathleen Neyens,1,0.0,19,19.0,0,2,0.0,0,0,0.0,2,2,1.0,2,2.0,1,3,4,4.0,1,0,1,0,0
32,Sarah McGowan,1,0.0,16,16.0,0,5,0.0,0,1,0.0,0,0,0.0,0,0.0,0,2,2,2.0,0,1,0,1,0
30,Mia Picillo,1,0.0,4,4.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,1,0
12,Lailah Pratt,1,0.0,5,5.0,0,4,0.0,0,0,0.0,0,0,0.0,0,0.0,2,0,2,2.0,0,1,1,0,0
