Player Number,Player,GP,GS,Minutes TOT,Minutes AVG,FG FGM,FG FGA,FG FG%,3PT,3PT 3PTA,3PT 3PT%,FT FTM,FT FTA,FT FT%,Scoring PTS,Scoring AVG,Rebounds OFF,Rebounds DEF,Rebounds TOT,Rebounds AVG,PF,AST,TO,STL,BLK
,Total,30,,6000,200.0,584,1609,0.363,210,734,0.286,219,329,0.666,1597,53.23,272,684,956,31.9,414,396,428,199,48
,Opponents,30,,6000,200.0,644,1592,0.405,217,688,0.315,257,359,0.716,1762,58.73,271,766,1037,34.6,401,375,437,182,66
