Player Number,Player,GP,GS,Minutes TOT,Minutes AVG,FG FGM,FG FGA,FG FG%,3PT,3PT 3PTA,3PT 3PT%,FT FTM,FT FTA,FT FT%,Scoring PTS,Scoring AVG,Rebounds OFF,Rebounds DEF,Rebounds TOT,Rebounds AVG,PF,AST,TO,STL,BLK
,Total,31,,6200,200.0,667,1742,0.383,162,522,0.31,340,490,0.694,1836,59.23,386,785,1171,37.8,518,384,502,246,80
,Opponents,31,,6199,200.0,656,1673,0.392,151,520,0.29,322,483,0.667,1785,57.58,297,743,1040,33.5,560,382,499,246,83
