Player Number,Player,GP,GS,Minutes TOT,Minutes AVG,FG FGM,FG FGA,FG FG%,3PT,3PT 3PTA,3PT 3PT%,FT FTM,FT FTA,FT FT%,Scoring PTS,Scoring AVG,Rebounds OFF,Rebounds DEF,Rebounds TOT,Rebounds AVG,PF,AST,TO,STL,BLK
25,Robin Perkins,30,30.0,750,25.0,130,360,0.361,18,91,0.198,51,91,0.56,329,11.0,31,59,90,3.0,75,26,85,32,13
10,Emily Fazzini,30,30.0,818,27.3,101,324,0.312,42,158,0.266,42,52,0.808,286,9.5,26,63,89,3.0,48,41,50,22,7
45,Julia Duggan,28,25.0,755,27.0,81,188,0.431,0,0,0.0,54,77,0.701,216,7.7,68,125,193,6.9,78,31,50,23,7
23,Lashay Banks,30,7.0,598,19.9,77,208,0.37,0,1,0.0,39,70,0.557,193,6.4,57,98,155,5.2,58,28,52,22,12
35,Marritta Gillcrease,30,22.0,714,23.8,55,124,0.444,0,0,0.0,29,60,0.483,139,4.6,69,148,217,7.2,62,15,35,20,60
03,Kamila Hoskova,28,0.0,315,11.3,44,96,0.458,11,34,0.324,20,24,0.833,119,4.3,21,27,48,1.7,26,10,32,10,6
11,Manon Pellet,30,30.0,773,25.8,27,106,0.255,0,4,0.0,42,65,0.646,96,3.2,14,59,73,2.4,67,106,56,38,3
31,Jessie Wallace,24,6.0,275,11.5,30,87,0.345,2,11,0.182,14,28,0.5,76,3.2,18,47,65,2.7,33,11,30,11,4
05,Taylor Wentzel,28,0.0,411,14.7,20,69,0.29,10,26,0.385,18,30,0.6,68,2.4,9,18,27,1.0,33,35,44,6,2
04,Kornelija Valiuskyte,30,0.0,419,14.0,23,88,0.261,15,55,0.273,5,8,0.625,66,2.2,3,14,17,0.6,24,28,25,15,2
20,Stephanie Mason,21,0.0,120,5.7,13,42,0.31,10,30,0.333,5,9,0.556,41,2.0,0,10,10,0.5,9,4,7,2,1
13,C'quoya Haughton,19,0.0,90,4.7,6,21,0.286,0,0,0.0,1,6,0.167,13,0.7,9,13,22,1.2,8,2,2,2,1
50,Janine Loutzenhiser,6,0.0,12,2.0,0,3,0.0,0,2,0.0,0,0,0.0,0,0.0,0,1,1,0.2,0,0,0,0,0
