Player Number,Player,GP,GS,Minutes TOT,Minutes AVG,FG FGM,FG FGA,FG FG%,3PT,3PT 3PTA,3PT 3PT%,FT FTM,FT FTA,FT FT%,Scoring PTS,Scoring AVG,Rebounds OFF,Rebounds DEF,Rebounds TOT,Rebounds AVG,PF,AST,TO,STL,BLK
10,Maria Napolitano,29,26.0,707,24.4,100,291,0.344,53,159,0.333,56,71,0.789,309,10.7,18,70,88,3.0,63,46,41,44,8
04,Paula Strautmane,34,30.0,724,21.3,117,242,0.483,16,35,0.457,50,70,0.714,300,8.8,94,109,203,6.0,131,63,68,36,49
13,Sarah Shewan,34,7.0,693,20.4,107,267,0.401,17,70,0.243,69,97,0.711,300,8.8,55,98,153,4.5,46,46,62,30,24
25,Aryn McClure,34,25.0,861,25.3,117,256,0.457,0,8,0.0,57,99,0.576,291,8.6,72,159,231,6.8,103,69,65,43,54
03,Adily Martucci,33,10.0,761,23.1,98,270,0.363,30,113,0.265,35,52,0.673,261,7.9,23,60,83,2.5,71,44,45,40,20
35,Morgan Manz,31,3.0,595,19.2,68,144,0.472,37,82,0.451,30,39,0.769,203,6.5,37,70,107,3.5,45,47,27,19,13
05,Carly Fabbri,34,27.0,848,24.9,68,200,0.34,52,143,0.364,26,35,0.743,214,6.3,17,68,85,2.5,49,89,40,40,3
22,Brittany Johnson,34,28.0,598,17.6,48,147,0.327,9,48,0.188,52,88,0.591,157,4.6,57,53,110,3.2,70,27,44,28,14
23,Brittany Martin,34,5.0,559,16.4,38,135,0.281,16,59,0.271,43,61,0.705,135,4.0,6,40,46,1.4,26,59,67,13,0
11,Edel Thornton,17,5.0,214,12.6,19,48,0.396,9,24,0.375,9,15,0.6,56,3.3,5,21,26,1.5,12,19,21,12,0
12,Katie Carroll,18,4.0,235,13.1,12,35,0.343,3,7,0.429,12,17,0.706,39,2.2,20,24,44,2.4,26,10,13,13,2
02,Tiffany Webster,11,0.0,32,2.9,6,12,0.5,0,0,0.0,7,10,0.7,19,1.7,2,5,7,0.6,6,2,3,2,0
34,Shahara Ingram,9,0.0,23,2.6,4,9,0.444,2,2,1.0,0,0,0.0,10,1.1,0,1,1,0.1,1,2,2,0,0
