Player Number,Player,GP,GS,Minutes TOT,Minutes AVG,FG FGM,FG FGA,FG FG%,3PT,3PT 3PTA,3PT 3PT%,FT FTM,FT FTA,FT FT%,Scoring PTS,Scoring AVG,Rebounds OFF,Rebounds DEF,Rebounds TOT,Rebounds AVG,PF,AST,TO,STL,BLK
01,Taiah Thornton,30,30.0,865,28.8,175,417,0.42,41,134,0.306,55,70,0.786,446,14.9,41,57,98,3.3,116,76,121,69,6
23,Kendrea Williams,30,29.0,898,29.9,120,263,0.456,76,184,0.413,70,88,0.795,386,12.9,27,50,77,2.6,78,28,46,30,13
05,Gabrielle Harris,29,14.0,815,28.1,100,277,0.361,20,92,0.217,111,126,0.881,331,11.4,41,81,122,4.2,59,26,43,25,0
15,Briyanah Richardson ,29,27.0,1031,35.6,112,326,0.344,35,109,0.321,69,87,0.793,328,11.3,18,122,140,4.8,68,128,106,43,2
14,Wil'lisha Jackson ,30,29.0,707,23.6,79,192,0.411,9,41,0.22,15,18,0.833,182,6.1,28,114,142,4.7,56,17,43,16,8
20,Zoe Pero,24,15.0,544,22.7,59,162,0.364,0,3,0.0,24,34,0.706,142,5.9,44,78,122,5.1,62,23,31,16,37
11,Yamel Abreu,19,1.0,346,18.2,34,100,0.34,7,35,0.2,16,26,0.615,91,4.8,13,55,68,3.6,21,35,29,15,0
22,Phylina Holmes,7,0.0,62,8.9,11,17,0.647,0,1,0.0,1,5,0.2,23,3.3,6,6,12,1.7,16,5,3,3,2
02,Tyara McQueen,29,3.0,356,12.3,26,71,0.366,14,46,0.304,8,12,0.667,74,2.6,4,17,21,0.7,37,18,21,19,0
13,Cinnamon Dockery ,20,1.0,190,9.5,11,34,0.324,4,8,0.5,11,14,0.786,37,1.9,12,18,30,1.5,13,7,10,13,0
10,Sammy Lochner,21,1.0,211,10.0,10,29,0.345,4,14,0.286,1,2,0.5,25,1.2,4,15,19,0.9,28,12,13,5,3
