Player Number,Player,GP,GS,Minutes TOT,Minutes AVG,FG FGM,FG FGA,FG FG%,3PT,3PT 3PTA,3PT 3PT%,FT FTM,FT FTA,FT FT%,Scoring PTS,Scoring AVG,Rebounds OFF,Rebounds DEF,Rebounds TOT,Rebounds AVG,PF,AST,TO,STL,BLK
13,Katherine Haines,1,1.0,25,25.0,8,14,0.571,0,0,0.0,2,3,0.667,18,18.0,3,3,6,6.0,2,0,2,0,1
03,Adaysha Williams,1,1.0,33,33.0,3,7,0.429,0,1,0.0,3,3,1.0,9,9.0,1,4,5,5.0,3,3,2,1,0
22,Hannah Kimmel,1,1.0,25,25.0,3,8,0.375,1,5,0.2,1,2,0.5,8,8.0,2,3,5,5.0,4,0,2,0,2
45,Kelcey Castro,1,1.0,28,28.0,2,6,0.333,1,5,0.2,2,4,0.5,7,7.0,0,0,0,0.0,2,1,2,0,0
20,Shelby Hickey,1,1.0,28,28.0,2,4,0.5,2,4,0.5,0,0,0.0,6,6.0,0,6,6,6.0,3,0,2,0,0
05,Erin Storck,1,0.0,26,26.0,1,4,0.25,0,1,0.0,2,4,0.5,4,4.0,1,1,2,2.0,2,1,0,2,0
02,Tykera Carter,1,0.0,20,20.0,0,4,0.0,0,3,0.0,2,4,0.5,2,2.0,0,1,1,1.0,2,0,1,1,0
33,Jenna Silletti,1,0.0,15,15.0,1,3,0.333,0,0,0.0,0,0,0.0,2,2.0,0,1,1,1.0,3,1,0,0,0
23,Madison Cheatham,1,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0
12,Allyson Murphy,1,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0
24,Kiana Ye,1,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0
