Player Number,Player,GP,GS,Minutes TOT,Minutes AVG,FG FGM,FG FGA,FG FG%,3PT,3PT 3PTA,3PT 3PT%,FT FTM,FT FTA,FT FT%,Scoring PTS,Scoring AVG,Rebounds OFF,Rebounds DEF,Rebounds TOT,Rebounds AVG,PF,AST,TO,STL,BLK
,Total,1,,200,200.0,20,50,0.4,4,19,0.211,12,20,0.6,56,56.0,11,22,33,33.0,21,6,11,4,3
,Opponents,1,,200,200.0,16,51,0.314,3,9,0.333,9,16,0.563,44,44.0,16,23,39,39.0,19,9,17,6,2
