Player Number,Player,GP,GS,Minutes TOT,Minutes AVG,FG FGM,FG FGA,FG FG%,3PT,3PT 3PTA,3PT 3PT%,FT FTM,FT FTA,FT FT%,Scoring PTS,Scoring AVG,Rebounds OFF,Rebounds DEF,Rebounds TOT,Rebounds AVG,PF,AST,TO,STL,BLK
,Total,32,,6400,200.0,655,1737,0.377,255,802,0.318,407,533,0.764,1972,61.63,303,820,1123,35.1,442,460,470,175,88
,Opponents,32,,6400,200.0,774,1937,0.4,240,765,0.314,276,411,0.672,2064,64.5,397,815,1212,37.9,606,489,416,246,102
