#,Player,GP,GS,Minutes,Minutes,FG,FG,FG,3PT,3PT,3PT,FT,FT,FT,Scoring,Scoring,Rebounds,Rebounds,Rebounds,Rebounds,PF,AST,TO,STL,BLK,Bio Link
#,Player,GP,GS,TOT,AVG,FGM,FGA,FG%,3PT,3PTA,3PT%,FTM,FTA,FT%,PTS,AVG,OFF,DEF,TOT,AVG,PF,AST,TO,STL,BLK,Bio Link
14,"Hinriksdottir, Sara  14 Hinriksdottir, Sara",30,25.0,961,32.0,167,409,0.408,38,136,0.279,76,98,0.776,448,14.9,36,132,168,5.6,48,69,102,24,19,View Bio
10,"Halfdanardottir, Margret  10 Halfdanardottir, Margret",30,27.0,874,29.1,100,242,0.413,33,109,0.303,44,57,0.772,277,9.2,20,45,65,2.2,40,65,69,20,5,View Bio
13,"Welch, Maria  13 Welch, Maria",25,10.0,567,22.7,71,197,0.36,39,121,0.322,28,41,0.683,209,8.4,6,91,97,3.9,54,39,43,21,10,View Bio
24,"Pugh, Tiana  24 Pugh, Tiana",23,9.0,413,18.0,47,133,0.353,17,55,0.309,27,41,0.659,138,6.0,18,58,76,3.3,45,17,31,11,11,View Bio
44,"Sanderlin, Danielle  44 Sanderlin, Danielle",27,15.0,424,15.7,59,147,0.401,0,0,0.0,34,61,0.557,152,5.6,34,64,98,3.6,44,14,32,10,4,View Bio
11,"Zeigler, Anndea 11 Zeigler, Anndea",27,3.0,395,14.6,37,134,0.276,7,37,0.189,33,72,0.458,114,4.2,21,30,51,1.9,52,16,52,17,5,View Bio
32,"Serrette, Saliah  32 Serrette, Saliah",25,7.0,375,15.0,29,85,0.341,7,26,0.269,28,36,0.778,93,3.7,18,36,54,2.2,41,8,26,10,17,View Bio
23,"Cooley, Sarah  23 Cooley, Sarah",28,20.0,580,20.7,20,75,0.267,12,49,0.245,6,10,0.6,58,2.1,32,73,105,3.8,37,35,22,19,9,View Bio
33,"Conely, Shannon  33 Conely, Shannon",21,1.0,173,8.2,18,46,0.391,0,1,0.0,9,15,0.6,45,2.1,8,21,29,1.4,14,9,15,2,0,View Bio
22,"Vernon , Olivia  22 Vernon , Olivia",28,6.0,392,14.0,19,66,0.288,4,28,0.143,11,16,0.688,53,1.9,5,33,38,1.4,42,52,42,8,0,View Bio
04,"Sweny, Anna  04 Sweny, Anna",30,24.0,730,24.3,19,73,0.26,4,30,0.133,6,21,0.286,48,1.6,34,105,139,4.6,74,62,44,55,3,View Bio
25,"Schwenk, Abby  25 Schwenk, Abby",15,3.0,59,3.9,7,12,0.583,2,3,0.667,0,0,0.0,16,1.1,2,3,5,0.3,9,2,4,1,0,View Bio
01,"Irby, Zhane  01 Irby, Zhane",15,0.0,41,2.7,2,8,0.25,1,3,0.333,4,8,0.5,9,0.6,1,2,3,0.2,9,1,5,3,0,View Bio
03,"Schiefen, Amanda  03 Schiefen, Amanda",13,0.0,66,5.1,3,9,0.333,0,1,0.0,0,0,0.0,6,0.5,2,4,6,0.5,5,1,3,3,2,View Bio
TM,Team  TM Team,30,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,55,72,127,4.2,1,0,9,0,0,
,Total,30,,6050,201.7,598,1636,0.366,164,599,0.274,306,476,0.643,1666,55.53,292,769,1061,35.4,515,390,499,204,85,
,Opponents,30,,6051,201.7,674,1763,0.382,180,664,0.271,382,524,0.729,1910,63.67,379,817,1196,39.9,505,387,447,249,84,
