#,Player,GP,GS,Minutes,Minutes,FG,FG,FG,3PT,3PT,3PT,FT,FT,FT,Scoring,Scoring,Rebounds,Rebounds,Rebounds,Rebounds,PF,AST,TO,STL,BLK,Bio Link
#,Player,GP,GS,TOT,AVG,FGM,FGA,FG%,3PT,3PTA,3PT%,FTM,FTA,FT%,PTS,AVG,OFF,DEF,TOT,AVG,PF,AST,TO,STL,BLK,Bio Link
05,"Parker, Aaliyah  05 Parker, Aaliyah",29,29.0,829,28.6,184,458,0.402,17,79,0.215,106,135,0.785,491,16.9,101,121,222,7.7,101,56,77,106,20,View Bio
11,"Parker, Angel  11 Parker, Angel",29,27.0,787,27.1,151,449,0.336,43,153,0.281,111,157,0.707,456,15.7,33,84,117,4.0,76,95,127,91,4,View Bio
12,"O'Neil, Nickelle  12 O'Neil, Nickelle",29,29.0,684,23.6,64,189,0.339,23,82,0.28,17,35,0.486,168,5.8,48,44,92,3.2,63,45,51,74,4,View Bio
30,"Faulcon, Sydney  30 Faulcon, Sydney",30,1.0,330,11.0,67,127,0.528,0,0,0.0,24,33,0.727,158,5.3,47,53,100,3.3,42,5,31,7,9,View Bio
14,"Yelle, Maddy  14 Yelle, Maddy",31,31.0,716,23.1,62,170,0.365,4,26,0.154,28,42,0.667,156,5.0,45,27,72,2.3,77,29,50,47,0,View Bio
23,"Rutledge, Jade  23 Rutledge, Jade",27,24.0,649,24.0,47,141,0.333,0,1,0.0,32,62,0.516,126,4.7,32,57,89,3.3,95,21,42,35,35,View Bio
25,"Glover, Saige  25 Glover, Saige",22,6.0,305,13.9,29,59,0.492,0,0,0.0,28,43,0.651,86,3.9,34,33,67,3.0,43,8,22,18,8,View Bio
04,"Hicks, Ary  04 Hicks, Ary",30,0.0,530,17.7,47,139,0.338,8,28,0.286,15,21,0.714,117,3.9,40,26,66,2.2,41,48,36,30,2,View Bio
21,"Porter, Lore  21 Porter, Lore",25,2.0,295,11.8,28,92,0.304,20,63,0.317,8,11,0.727,84,3.4,16,14,30,1.2,34,9,18,9,1,View Bio
02,"Jones, Brooklyn  02 Jones, Brooklyn",28,2.0,453,16.2,35,109,0.321,7,39,0.179,13,20,0.65,90,3.2,28,37,65,2.3,31,18,36,22,0,View Bio
03,"Roe, Lexie  03 Roe, Lexie",10,0.0,59,5.9,8,20,0.4,5,14,0.357,0,0,0.0,21,2.1,1,2,3,0.3,6,2,1,3,0,View Bio
10,"Strong, Amelia  10 Strong, Amelia",22,0.0,173,7.9,12,45,0.267,0,0,0.0,12,18,0.667,36,1.6,23,11,34,1.5,29,4,27,4,1,View Bio
01,"Fiddler, Shelby  01 Fiddler, Shelby",24,0.0,187,7.8,9,56,0.161,9,47,0.191,0,0,0.0,27,1.1,5,10,15,0.6,11,14,10,8,0,View Bio
20,"Dickerson, Marlie  20 Dickerson, Marlie",30,4.0,278,9.3,8,41,0.195,0,8,0.0,7,16,0.438,23,0.8,13,17,30,1.0,21,9,16,18,0,View Bio
TM,Team  TM Team,31,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,60,41,101,3.3,0,0,30,0,0,
,Total,31,,6275,202.4,751,2095,0.358,136,540,0.252,401,593,0.676,2039,65.77,526,577,1103,35.6,670,363,574,472,84,
,Opponents,31,,6275,202.4,692,1543,0.448,169,496,0.341,469,632,0.742,2022,65.23,298,814,1112,35.9,578,461,870,259,126,
