Player Number,Player,GP,GS,Minutes TOT,Minutes AVG,FG FGM,FG FGA,FG FG%,3PT,3PT 3PTA,3PT 3PT%,FT FTM,FT FTA,FT FT%,Scoring PTS,Scoring AVG,Rebounds OFF,Rebounds DEF,Rebounds TOT,Rebounds AVG,PF,AST,TO,STL,BLK
,Total,34,,6850,201.5,888,2177,0.408,291,857,0.34,375,523,0.717,2442,71.82,410,861,1271,37.4,564,572,405,353,145
,Opponents,34,,6852,201.5,739,1887,0.392,161,530,0.304,365,511,0.714,2004,58.94,349,922,1271,37.4,562,428,621,196,92
