Player Number,Player,GP,GS,Minutes TOT,Minutes AVG,FG FGM,FG FGA,FG FG%,3PT,3PT 3PTA,3PT 3PT%,FT FTM,FT FTA,FT FT%,Scoring PTS,Scoring AVG,Rebounds OFF,Rebounds DEF,Rebounds TOT,Rebounds AVG,PF,AST,TO,STL,BLK
,Total,30,,6002,200.1,614,1646,0.373,137,486,0.282,331,500,0.662,1696,56.53,352,729,1081,36.0,477,326,549,250,62
,Opponents,30,,6000,200.0,681,1734,0.393,189,564,0.335,305,434,0.703,1856,61.87,378,754,1132,37.7,516,403,516,246,95
