Player Number,Player,GP,GS,Minutes TOT,Minutes AVG,FG FGM,FG FGA,FG FG%,3PT,3PT 3PTA,3PT 3PT%,FT FTM,FT FTA,FT FT%,Scoring PTS,Scoring AVG,Rebounds OFF,Rebounds DEF,Rebounds TOT,Rebounds AVG,PF,AST,TO,STL,BLK
04,Alexis Carter,29,28.0,959,33.1,143,390,0.367,38,141,0.27,46,64,0.719,370,12.8,39,165,204,7.0,52,29,67,56,13
25,Jessica Harris,30,27.0,911,30.4,117,311,0.376,35,115,0.304,43,71,0.606,312,10.4,54,115,169,5.6,53,38,76,46,6
14,Sarafina Arthur-Williams,29,27.0,714,24.6,87,207,0.42,0,1,0.0,35,66,0.53,209,7.2,54,102,156,5.4,69,30,47,29,9
21,Jody Chickey,28,22.0,794,28.4,61,175,0.349,4,31,0.129,52,72,0.722,178,6.4,23,47,70,2.5,76,115,121,29,6
11,Katrice Dickson,28,18.0,603,21.5,56,153,0.366,15,53,0.283,46,62,0.742,173,6.2,22,33,55,2.0,47,26,56,18,7
12,Kayla Bates,30,12.0,643,21.4,53,145,0.366,29,80,0.363,22,33,0.667,157,5.2,18,61,79,2.6,51,23,34,29,7
31,Kaitlyn Eisenhard,13,3.0,262,20.2,22,50,0.44,0,0,0.0,17,30,0.567,61,4.7,33,34,67,5.2,18,8,16,4,12
03,Kathleen Belanger-Finn,30,10.0,495,16.5,32,86,0.372,8,24,0.333,41,50,0.82,113,3.8,11,38,49,1.6,32,36,64,10,0
32,Caroline Hummell,22,0.0,148,6.7,14,31,0.452,0,2,0.0,9,18,0.5,37,1.7,8,10,18,0.8,19,0,9,3,1
13,Stacey Koutris,24,3.0,220,9.2,14,46,0.304,5,22,0.227,3,4,0.75,36,1.5,19,30,49,2.0,22,6,8,13,0
24,Juliette Lawless,25,0.0,167,6.7,10,30,0.333,1,9,0.111,11,23,0.478,32,1.3,4,8,12,0.5,24,14,20,11,0
45,Jayla Leftwich,10,0.0,49,4.9,3,14,0.214,0,0,0.0,6,7,0.857,12,1.2,0,6,6,0.6,8,0,5,0,1
20,Kate Kuster,9,0.0,33,3.7,2,8,0.25,2,8,0.25,0,0,0.0,6,0.7,0,1,1,0.1,6,0,0,2,0
22,Jackie Buzaid,1,0.0,2,2.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,1,1,1.0,0,1,1,0,0
10,Kathryn Thompson,1,0.0,2,2.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0
