Player Number,Player,GP,GS,Minutes TOT,Minutes AVG,FG FGM,FG FGA,FG FG%,3PT,3PT 3PTA,3PT 3PT%,FT FTM,FT FTA,FT FT%,Scoring PTS,Scoring AVG,Rebounds OFF,Rebounds DEF,Rebounds TOT,Rebounds AVG,PF,AST,TO,STL,BLK
,Total,15,,3000,200.0,308,799,0.385,85,303,0.281,119,179,0.665,820,54.67,147,333,480,32.0,263,183,288,132,50
,Opponents,15,,3000,200.0,294,781,0.376,65,226,0.288,192,263,0.73,845,56.33,182,367,549,36.6,236,170,299,139,34
