#,Player,GP,GS,Minutes,Minutes,FG,FG,FG,3PT,3PT,3PT,FT,FT,FT,Scoring,Scoring,Rebounds,Rebounds,Rebounds,Rebounds,PF,AST,TO,STL,BLK,Bio Link
#,Player,GP,GS,TOT,AVG,FGM,FGA,FG%,3PT,3PTA,3PT%,FTM,FTA,FT%,PTS,AVG,OFF,DEF,TOT,AVG,PF,AST,TO,STL,BLK,Bio Link
25,"Perkins, Robin  25 Perkins, Robin",30,30.0,750,25.0,130,360,0.361,18,91,0.198,51,91,0.56,329,11.0,31,59,90,3.0,75,26,85,32,13,View Bio
10,"Fazzini, Emily  10 Fazzini, Emily",30,30.0,818,27.3,101,324,0.312,42,158,0.266,42,52,0.808,286,9.5,26,63,89,3.0,48,41,50,22,7,View Bio
45,"Duggan, Julia  45 Duggan, Julia",28,25.0,755,27.0,81,188,0.431,0,0,0.0,54,77,0.701,216,7.7,68,125,193,6.9,78,31,50,23,7,View Bio
23,"Banks, Lashay  23 Banks, Lashay",30,7.0,598,19.9,77,208,0.37,0,1,0.0,39,70,0.557,193,6.4,57,98,155,5.2,58,28,52,22,12,View Bio
35,"Gillcrease, Marritta  35 Gillcrease, Marritta",30,22.0,714,23.8,55,124,0.444,0,0,0.0,29,60,0.483,139,4.6,69,148,217,7.2,62,15,35,20,60,View Bio
03,"Hoskova, Kamila  03 Hoskova, Kamila",28,0.0,315,11.3,44,96,0.458,11,34,0.324,20,24,0.833,119,4.3,21,27,48,1.7,26,10,32,10,6,View Bio
11,"Pellet, Manon  11 Pellet, Manon",30,30.0,773,25.8,27,106,0.255,0,4,0.0,42,65,0.646,96,3.2,14,59,73,2.4,67,106,56,38,3,View Bio
31,"Wallace, Jessie  31 Wallace, Jessie",24,6.0,275,11.5,30,87,0.345,2,11,0.182,14,28,0.5,76,3.2,18,47,65,2.7,33,11,30,11,4,View Bio
05,"Wentzel, Taylor  05 Wentzel, Taylor",28,0.0,411,14.7,20,69,0.29,10,26,0.385,18,30,0.6,68,2.4,9,18,27,1.0,33,35,44,6,2,View Bio
04,"Valiuskyte, Kornelija  04 Valiuskyte, Kornelija",30,0.0,419,14.0,23,88,0.261,15,55,0.273,5,8,0.625,66,2.2,3,14,17,0.6,24,28,25,15,2,View Bio
20,"Mason, Stephanie  20 Mason, Stephanie",21,0.0,120,5.7,13,42,0.31,10,30,0.333,5,9,0.556,41,2.0,0,10,10,0.5,9,4,7,2,1,View Bio
13,"Haughton, C'quoya  13 Haughton, C'quoya",19,0.0,90,4.7,6,21,0.286,0,0,0.0,1,6,0.167,13,0.7,9,13,22,1.2,8,2,2,2,1,View Bio
50,"Loutzenhiser, Janine  50 Loutzenhiser, Janine",6,0.0,12,2.0,0,3,0.0,0,2,0.0,0,0,0.0,0,0.0,0,1,1,0.2,0,0,0,0,0,View Bio
TM,Team  TM Team,30,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,59,61,120,4.0,0,0,9,0,0,
,Total,30,,6050,201.7,607,1716,0.354,108,412,0.262,320,520,0.615,1642,54.73,384,743,1127,37.6,521,337,477,203,118,
,Opponents,30,,6050,201.7,659,1719,0.383,120,393,0.305,409,561,0.729,1847,61.57,393,827,1220,40.7,519,363,462,230,117,
