Player Number,Player,GP,GS,Minutes TOT,Minutes AVG,FG FGM,FG FGA,FG FG%,3PT,3PT 3PTA,3PT 3PT%,FT FTM,FT FTA,FT FT%,Scoring PTS,Scoring AVG,Rebounds OFF,Rebounds DEF,Rebounds TOT,Rebounds AVG,PF,AST,TO,STL,BLK
22,Kassondra Brown,28,28.0,843,30.1,157,341,0.46,17,47,0.362,86,118,0.729,417,14.9,93,190,283,10.1,77,59,105,44,23
23,Kendrea Williams,31,31.0,982,31.7,142,352,0.403,52,160,0.325,115,136,0.846,451,14.5,42,43,85,2.7,68,34,65,44,8
24,Kourtney Crane,29,28.0,786,27.1,71,217,0.327,11,60,0.183,52,79,0.658,205,7.1,19,80,99,3.4,79,50,85,35,11
05,Kaila Dawkins,30,3.0,480,16.0,50,125,0.4,2,11,0.182,42,57,0.737,144,4.8,45,77,122,4.1,47,23,50,12,7
11,Rachel Kuhl,24,2.0,312,13.0,36,114,0.316,17,62,0.274,14,21,0.667,103,4.3,5,25,30,1.3,30,11,31,5,2
00,Binta Salawu,26,5.0,543,20.9,31,142,0.218,16,74,0.216,27,36,0.75,105,4.0,16,44,60,2.3,31,38,37,28,3
03,Nickelle O'Neil,31,27.0,681,22.0,49,136,0.36,6,26,0.231,16,36,0.444,120,3.9,20,65,85,2.7,46,64,58,42,3
02,Tyara McQueen,31,1.0,467,15.1,36,134,0.269,19,85,0.224,13,15,0.867,104,3.4,19,25,44,1.4,49,36,41,24,0
15,Sky Castro,30,28.0,719,24.0,41,113,0.363,0,4,0.0,10,20,0.5,92,3.1,64,125,189,6.3,94,30,74,29,13
14,Taylor Abraham,8,1.0,73,9.1,8,29,0.276,1,4,0.25,1,4,0.25,18,2.3,5,6,11,1.4,4,3,8,1,0
20,Victoria Ikenasio,27,0.0,237,8.8,20,53,0.377,0,0,0.0,13,25,0.52,53,2.0,31,44,75,2.8,30,3,19,5,1
33,Giah Moore,6,1.0,32,5.3,2,10,0.2,0,2,0.0,1,1,1.0,5,0.8,3,0,3,0.5,1,1,0,1,0
10,Amaris Mills,9,0.0,24,2.7,3,13,0.231,1,9,0.111,0,0,0.0,7,0.8,1,3,4,0.4,7,0,3,0,0
32,Imani Felix,12,0.0,46,3.8,1,3,0.333,0,2,0.0,3,6,0.5,5,0.4,2,6,8,0.7,4,2,2,3,0
