Player Number,Player,GP,GS,Minutes TOT,Minutes AVG,FG FGM,FG FGA,FG FG%,3PT,3PT 3PTA,3PT 3PT%,FT FTM,FT FTA,FT FT%,Scoring PTS,Scoring AVG,Rebounds OFF,Rebounds DEF,Rebounds TOT,Rebounds AVG,PF,AST,TO,STL,BLK
,Total,30,,6025,200.8,595,1665,0.357,93,391,0.238,258,383,0.674,1541,51.37,323,747,1070,35.7,494,334,515,177,102
,Opponents,30,,6025,200.8,694,1772,0.392,158,510,0.31,350,502,0.697,1896,63.2,358,772,1130,37.7,430,373,372,301,104
