Player Number,Player,GP,GS,Minutes TOT,Minutes AVG,FG FGM,FG FGA,FG FG%,3PT,3PT 3PTA,3PT 3PT%,FT FTM,FT FTA,FT FT%,Scoring PTS,Scoring AVG,Rebounds OFF,Rebounds DEF,Rebounds TOT,Rebounds AVG,PF,AST,TO,STL,BLK
,Total,35,,7075,202.1,916,2410,0.38,197,692,0.285,450,656,0.686,2479,70.83,556,701,1257,35.9,754,483,681,530,67
,Opponents,35,,7075,202.1,863,1905,0.453,184,580,0.317,545,755,0.722,2455,70.14,398,983,1381,39.5,637,562,961,351,128
