Player Number,Player,GP,GS,Minutes TOT,Minutes AVG,FG FGM,FG FGA,FG FG%,3PT,3PT 3PTA,3PT 3PT%,FT FTM,FT FTA,FT FT%,Scoring PTS,Scoring AVG,Rebounds OFF,Rebounds DEF,Rebounds TOT,Rebounds AVG,PF,AST,TO,STL,BLK
34,Shayna Ericksen,29,20.0,739,25.5,117,247,0.474,0,1,0.0,39,53,0.736,273,9.4,69,105,174,6.0,54,14,49,31,7
35,Kayla Grimme,28,12.0,598,21.4,82,193,0.425,0,0,0.0,53,70,0.757,217,7.8,64,105,169,6.0,74,18,59,17,37
14,Taylor Williams,29,22.0,769,26.5,77,288,0.267,44,158,0.278,26,33,0.788,224,7.7,34,73,107,3.7,43,29,36,25,0
32,Nyasha Irizarry,30,24.0,856,28.5,71,225,0.316,44,122,0.361,29,37,0.784,215,7.2,16,54,70,2.3,38,64,70,35,4
12,Ashley Stec,29,13.0,568,19.6,53,150,0.353,1,11,0.091,25,31,0.806,132,4.6,36,70,106,3.7,70,40,44,27,6
50,Alexis Crist,1,1.0,6,6.0,2,2,1.0,0,0,0.0,0,1,0.0,4,4.0,1,0,1,1.0,0,0,0,0,0
31,Maeve Parahus,30,8.0,424,14.1,39,132,0.295,28,95,0.295,3,5,0.6,109,3.6,6,28,34,1.1,27,16,14,9,4
25,Blake Underhill,29,18.0,585,20.2,37,107,0.346,0,2,0.0,28,52,0.538,102,3.5,12,24,36,1.2,42,98,60,29,2
01,Jacqui Thompson,30,12.0,562,18.7,31,120,0.258,2,17,0.118,23,27,0.852,87,2.9,6,19,25,0.8,31,67,53,19,0
15,Kylla Champagne,25,11.0,309,12.4,26,61,0.426,0,0,0.0,18,25,0.72,70,2.8,31,36,67,2.7,43,5,25,11,12
30,Mikki Guiton,27,7.0,227,8.4,20,50,0.4,0,0,0.0,15,21,0.714,55,2.0,19,25,44,1.6,17,4,19,9,8
20,Alex Cohen,21,0.0,153,7.3,11,51,0.216,9,40,0.225,2,3,0.667,33,1.6,5,10,15,0.7,11,4,10,3,1
10,Sheridan Heine,12,0.0,83,6.9,5,25,0.2,3,10,0.3,0,0,0.0,13,1.1,0,8,8,0.7,5,4,7,4,3
23,Nicole Anderson,21,2.0,121,5.8,4,26,0.154,0,7,0.0,8,11,0.727,16,0.8,7,5,12,0.6,13,8,12,10,1
