Player Number,Player,GP,GS,Minutes TOT,Minutes AVG,FG FGM,FG FGA,FG FG%,3PT,3PT 3PTA,3PT 3PT%,FT FTM,FT FTA,FT FT%,Scoring PTS,Scoring AVG,Rebounds OFF,Rebounds DEF,Rebounds TOT,Rebounds AVG,PF,AST,TO,STL,BLK
,Total,30,,6025,200.8,630,1600,0.394,157,526,0.298,300,388,0.773,1717,57.23,311,723,1034,34.5,387,429,483,177,111
,Opponents,30,,6025,200.8,637,1658,0.384,180,542,0.332,248,347,0.715,1702,56.73,319,673,992,33.1,523,389,455,226,54
