Player Number,Player,GP,GS,Minutes TOT,Minutes AVG,FG FGM,FG FGA,FG FG%,3PT,3PT 3PTA,3PT 3PT%,FT FTM,FT FTA,FT FT%,Scoring PTS,Scoring AVG,Rebounds OFF,Rebounds DEF,Rebounds TOT,Rebounds AVG,PF,AST,TO,STL,BLK
24,Joy Adams,35,31.0,1178,33.7,187,442,0.423,9,37,0.243,120,175,0.686,503,14.4,159,260,419,12.0,87,77,120,74,21
01,Marina Lizarazu,35,35.0,1225,35.0,168,419,0.401,34,103,0.33,67,100,0.67,437,12.5,21,71,92,2.6,87,171,106,60,1
20,Alexis Lewis,35,3.0,790,22.6,109,293,0.372,47,132,0.356,44,58,0.759,309,8.8,52,113,165,4.7,75,31,31,49,4
21,Aaliyah Robinson,34,27.0,954,28.1,100,273,0.366,80,224,0.357,15,21,0.714,295,8.7,25,39,64,1.9,42,45,41,41,5
11,Philecia Atkins-Gilmore,35,26.0,793,22.7,97,280,0.346,63,186,0.339,30,39,0.769,287,8.2,19,98,117,3.3,73,68,91,28,4
10,Karynda DuPree,34,33.0,841,24.7,63,174,0.362,1,12,0.083,9,24,0.375,136,4.0,48,110,158,4.6,99,16,66,18,58
22,Treyanna Clay,33,9.0,611,18.5,41,113,0.363,5,17,0.294,29,46,0.63,116,3.5,52,42,94,2.8,73,16,44,22,2
00,Ashley Murray,15,0.0,131,8.7,17,35,0.486,0,0,0.0,4,5,0.8,38,2.5,9,24,33,2.2,20,1,6,2,2
02,Aurellia Cammock,17,3.0,151,8.9,8,21,0.381,0,0,0.0,8,12,0.667,24,1.4,28,13,41,2.4,26,1,8,1,0
03,Kristin Mahoney,16,0.0,73,4.6,5,15,0.333,0,2,0.0,4,6,0.667,14,0.9,2,3,5,0.3,6,9,12,1,0
55,Iida Ahvenainen,27,8.0,201,7.4,7,37,0.189,2,24,0.083,3,4,0.75,19,0.7,6,3,9,0.3,18,11,15,6,0
12,Casey Wortley,18,0.0,76,4.2,3,17,0.176,0,12,0.0,3,3,1.0,9,0.5,3,7,10,0.6,12,0,5,0,0
30,Cassidee Ranger,3,0.0,2,0.7,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,2,0,0
